Item_name,true_label,prediction,inference_time
الفارس فول سوداني 250جم,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Cereal/Grain/Pulse Products,0.29968891143798826
لوز أسترالي 20/22 ، 500 جم,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.29968891143798826
Tomoor Safawi Dates 500 g,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.29968891143798826
لولو تمور خضري 1 كجم,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.29968891143798826
LuLu Cashew Nuts W320 500 g,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.2926034450531006
Al Huda Ajwa Dates 500 g,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.2926034450531006
LuLu Almond USA 23-25 1 kg,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.2926034450531006
Freshly Whole Kernel Corn 340 g,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Vegetables - Unprepared/Unprocessed (Frozen),0.2926034450531006
مكاداميا مكسرات 250 جم,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.2926034450531006
Sirella White Fish Fillets 1 kg,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,0.2811257362365723
قودي لحم تونا خفيف في الماء المالح 185 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,0.2811257362365723
ريو ماري سلاتونة بخلطة الذرة 2 × 160 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Prepared/Preserved Foods,0.2811257362365723
ينجز 10أصابع سمك 250جم,Food/Beverage|Fish and Seafood,Food/Beverage|Prepared/Preserved Foods,0.2811257362365723
Al Khair Light Meat Tuna Solid in Sunflower Oil 185 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,0.2811257362365723
قودي تونة تندرينا في زيت دوار الشمس 185 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,0.2792936325073242
Treva Light Meat Tuna In Vegetable Oil 170 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,0.2792936325073242
تبرك روبيان مطبوخ 500 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,0.2792936325073242
Aloha Light Meat Tuna 4 x 185 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,0.2792936325073242
ريو ماري سلاتونة بخلطة الذرة 2 × 160 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Prepared/Preserved Foods,0.2792936325073242
الكبير فيليه سمك بالبقسماط 330 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.471699905395508
أمريكانا روبيان زينجز بالبقسماط 750 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.471699905395508
اسماك فيليه سمك ابيض كلاسيك 1 كجم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.471699905395508
لولو لحم تونا خفيف صلب في محلول ملحي 185 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.471699905395508
ريو ماري سلاتونا المكسيكية وصفة سلطة الخضار والتونة 2 × 160 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Prepared/Preserved Foods,2.471699905395508
Goody Light Meat Tuna in Brine Water 90 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.4981335639953612
قودي لحم تونا خفيف بالفلفل الحار 185 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.4981335639953612
Goody Tenderina Sandwich Tuna Brine Water 80 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.4981335639953612
Rio Mare Light Meat Tuna In Olive Oil 6 x 80 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.4981335639953612
Goody Light Meat Tuna In Sunflower Oil 90 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,2.4981335639953612
نستلة حليب مكثف محلى كامل الدسم 370 جم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4887462615966798
نستله نيدو حليب مجفف مدعم غني بالألياف عبوة اقتصادية 2.5 كجم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4887462615966798
أنكور مسحوق حليب كامل الدسم 2.5 كجم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4887462615966798
المراعي حليب مكثف محلى 397 جم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4887462615966798
كي دي دي قشطة قيمر 3 × 250 مل,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Beverages,2.4887462615966798
Nadec Cooking Cream 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.588806676864624
Nadec Long Life Cooking Cream 500 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.588806676864624
Nadec Long Life Milk Full Fat 18 x 200 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.588806676864624
المراعي حليب مكثف محلى 397 جرام عبوة توفير تحتوي على علبتين,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.588806676864624
المراعي حليب بودرة كامل الدسم 1.8 كجم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.588806676864624
Malai Paneer,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.489078187942505
بوك قشطة قيمر 125 مل 3 + 1,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Beverages,2.489078187942505
كي دي دي قشطة قيمر 125 مل,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Beverages,2.489078187942505
المراعي حليب كامل الدسم طويل الأجل 4 × 1 لتر,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.489078187942505
لولو بودرة حليب جوز الهند ١ كجم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.489078187942505
Saudia Soy Milk Drink 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4860236167907717
الكبير أصابع جبنة موزاريلا 250 جم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4860236167907717
Almarai Nijoom Vanilla Flavoured Milk 6 x 150 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4860236167907717
المراعي كريمة طبخ كاملة الدسم 500 مل,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4860236167907717
سوري كريمة جوز الهند الفاخرة ٤٠٠ مل,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Beverages,2.4860236167907717
ار كي جي سمن صافي 200 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Beverages,2.471740245819092
كوكو زيت جوز الهند غير مكرر عضوي 1 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.471740245819092
ميلما سمن 500 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Beverages,2.471740245819092
ميلما سمن 200 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Beverages,2.471740245819092
Lulu Pure Sunflower Oil 4 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.471740245819092
دالدا سمن نباتي 4كجم,Food/Beverage|Oils/Fats Edible,Food/Beverage|Cereal/Grain/Pulse Products,2.486281633377075
المراعي سمن الزبدة النقي 2 × 400 جم,Food/Beverage|Oils/Fats Edible,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.486281633377075
اوليو ساسو زيت زيتون 175 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.486281633377075
رهف زيت دوار الشمس 1.5 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.486281633377075
Mueloliva Pomace Olive Oil 1 Litre,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.486281633377075
Afia Sunflower Oil 2 x 1.5 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4767431259155273
باراشوت زيت جوز الهند بكر ممتاز 500 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4767431259155273
ار اس زيت زيتون 500 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4767431259155273
رهف زيت دوار الشمس 3 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4767431259155273
Parachute 100% Pure Coconut Oil 600 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4767431259155273
Almarai Pure Butter Ghee 800 g,Food/Beverage|Oils/Fats Edible,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4839807033538817
Noor Sunflower Oil 2.7 Litre,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4839807033538817
Mazola Butter Flavor Vegetable Ghee 400 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4839807033538817
أولايت زيت الكانولا النقي عرض توفير 2 × 1.5 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4839807033538817
شروق زيت دوار الشمس النقي 2 × 1.5 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,2.4839807033538817
M&M's Peanut Pouch 150 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.4769852638244627
بيكرز ايت-سوم-مور بسكويت 200جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Bread/Bakery Products,2.4769852638244627
بريتانيا بسكويت الحليب بيكيس 85 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Bread/Bakery Products,2.4769852638244627
أوريو بسكويت بالشوكولاتة أصلي 24 × 36.8 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.4769852638244627
دريم خليط كريمة الخفق ١٤٤ جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.4769852638244627
Crispo Praline Assorted Cream Chocolate 1 kg,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.475172233581543
ريجليز علك بالبطيخ خالي من السكر 30 حبة,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.475172233581543
Socado Milk Chocolate Pralines With Hazelnut Cream 1 kg,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.475172233581543
ريتز بسكويت مالح 99 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Bread/Bakery Products,2.475172233581543
باهلسن بيك اب مينيز بسكويت بالشوكولاتة 106 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.475172233581543
تيفاني نوتى بايتس بسكويت باللوز 8 × 72 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Bread/Bakery Products,2.4737627506256104
جالكسي مينيز شوكولاتة شوكولاتة الحليب ناعمة ٥ x ٣٦ جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.4737627506256104
تشوبا تشوبس - حلوى مصاصة بالفراولة XXL 25 × 29 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.4737627506256104
ستيفيانا محلي من أوراق ستافيا 37.5 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Beverages,2.4737627506256104
مارس مينيتشرز ميني شوكولاتة 150 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.4737627506256104
Mentos Tutti Frutti Flavor Chewy Candy 37 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.4718933582305906
توبس حلوى بالفواكة ٢٦ جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.4718933582305906
M&M's Milk Chocolate Tube 24 x 30.6 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,2.4718933582305906
ستيفيانا محلي بدون سعرات حرارية من أوراق ستافيا 200 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Beverages,2.4718933582305906
Scrunch Creamy Peanut Butter 2 x 340 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,2.4718933582305906
هيرب هيفين زعفران 4 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4752341747283935
Afia Cinnamon Whole 100 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4752341747283935
أجي نو موتو معزز النكهات 150 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4752341747283935
ماما سيتا مزيج الصلصة الحارة (كالديريتا) 50 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4752341747283935
شان تندوري مسالا 50جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4752341747283935
Cardamom 100g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.480776882171631
لولو بذور الحلبة 200جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Cereal/Grain/Pulse Products,2.480776882171631
جرينز جيلاتين 50 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Prepared/Preserved Foods,2.480776882171631
شان خليط التوابل لبرياني بومباي الخاص 60جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.480776882171631
لولو ثوم بودرة 200 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.480776882171631
مهران بهارات خلطة سلطة الفواكة مع الحمص 50جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,2.494127082824707
لولو ملح الهيمالايا الوردي 1.25 كجم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.494127082824707
Mehran Bombay Biryani Masala 130 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.494127082824707
ماما سيتا مزيج توابل التمر الهندي 50 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.494127082824707
لولو فلفل أسود حب 200 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.494127082824707
ايسترن بوردة فلفل حار جدا 180 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4822203159332275
مجدي كمون ناعم 90جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4822203159332275
لولو بهارات ماسالا حبة كاملة 100 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4822203159332275
جفران صلصة الموز حار ومتبل  560 مل,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Prepared/Preserved Foods,2.4822203159332275
Eastern Kashmiri Chilli Powder 310 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,2.4822203159332275
بيتي كروكر خليط فطائر البانكيك بالقمح الكامل ٥٠٠ جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.4702059745788576
إليت طحين القمح الكامل ٢ كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,2.4702059745788576
طيبات الإمارات فطيرة سادة 5 قطع,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.4702059745788576
الكبير فطيرة سادة 3 × 400 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.4702059745788576
شركة مطاحن الدقيق و المخابز الكويتية دقيق فاخر ١ كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,2.4702059745788576
شركة مطاحن الدقيق و المخابز الكويتية دقيق دقيق فاخر ٥ كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,2.469345235824585
السنبلة رقاءق السبرينج رول بالقمح الكامل 20 حبة,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.469345235824585
اي دي براتا مالاباري مجمدة 3 × 350 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Vegetables - Unprepared/Unprocessed (Frozen),2.469345235824585
مطعم دكتور اويتكر بيتزا كواترو فورماجى 340 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Prepared/Preserved Foods,2.469345235824585
السنبلة براتا مجمدة بالبصل 5 قطع 400 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Vegetables - Unprepared/Unprocessed (Frozen),2.469345235824585
لولو باراتا مالابار طبيعية 5 قطع 3 × 350 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Prepared/Preserved Foods,2.5623440742492676
الكبير براتا سادة 400 جرام,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.5623440742492676
مطعم دكتور اويتكر بيتزا فانجي 365 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Prepared/Preserved Foods,2.5623440742492676
سنبلة بف بيستري رقائق هشة 400 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.5623440742492676
بيتي كروكر خليط كيك فائق الهشاشة بنكهة البرتقال ٥٠٠ جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.5623440742492676
فوستر كلاركس بيكنج باودر 450 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Seasonings/Preservatives/Extracts,2.476082992553711
الكبير براتا ملبارية 5 قطع 400 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.476082992553711
السنبلة فطير مشلتت سادة 400جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,2.476082992553711
إيستيرن طحين الأرز المحمص 1 كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,2.476082992553711
إيستيرن طحين الأرز للبوتو الأبيض 1 كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,2.476082992553711
بذور الصنوبر الباكستانية 100 جم وزن تقريبي,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,2.48166823387146
LuLu Golden Raisins 500 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,2.48166823387146
ماي فاينست كاجو محمص 450 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,2.48166823387146
Golden Almond USA 30/32 900 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,2.48166823387146
آلو بخارا 250 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,2.48166823387146
جود سول  كعكة الأرز الكورية توبوكي الأصلية الحارة 113 جرام,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Bread/Bakery Products,2.575305366516113
باريلا بيستو ألا جينوفيز صلصة البيستو بالريحان 190 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,2.575305366516113
الكبير ناجتس دجاج تندوري 270 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Meat/Poultry/Other Animals,2.575305366516113
Samosa Dough,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Bread/Bakery Products,2.575305366516113
إندوفود صلصة حارة سومطرا 340مل,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Seasonings/Preservatives/Extracts,2.575305366516113
الكبير سبرنج رول بالدجاج 280 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,2.4692398071289063
Goody Mayonnaise Lite 946 ml,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Oils/Fats Edible,2.4692398071289063
قودي زبدة الفول السوداني الكريمية 510 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Oils/Fats Edible,2.4692398071289063
هاينز معجون طماطم 135 جم × 8 قطع,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,2.4692398071289063
الكبير سمبوسة بجبنة كيري 12 قطعة 240 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,2.4692398071289063
ماجي مرقة الخضار 24 × 18 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,2.4743606090545653
برنجلز XXL رقائق بطاطس بنكهة الكاتشب 200 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,2.4743606090545653
هينز كلاسيك مايونيز كريمي 400 مل,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,2.4743606090545653
برنجلز XXL رقائق بطاطس بنكهة البابريكا 200 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,2.4743606090545653
يو إف سي كاتشاب الموز الحار  320 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,2.4743606090545653
Starbucks Single Origin Colombia by Nespresso Coffee Capsules 10pcs,Food/Beverage|Beverages,Food/Beverage|Beverages,2.470237398147583
نسكافيه 3 في 1 لاتيه 22.4جم × 20 حبه,Food/Beverage|Beverages,Food/Beverage|Beverages,2.470237398147583
هيرشيز بودرة الكاكاو الطبيعية غير محلاه ٢٢٦ جم,Food/Beverage|Beverages,Food/Beverage|Confectionery/Sugar Sweetening Products,2.470237398147583
غريت تيست مبيض قهوة 10 × 30 جم,Food/Beverage|Beverages,Food/Beverage|Beverages,2.470237398147583
Almarai Nijoom Strawberry Flavoured Milk 6 x 150 ml,Food/Beverage|Beverages,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,2.470237398147583
باربيكان شراب شعير خالي من الكحول عادي 250 مل × 6 حبات,Food/Beverage|Beverages,Food/Beverage|Beverages,2.479298305511475
