Item_name,true_label,prediction,inference_time
London Dairy Cookies & Cream Ice Cream 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.331544065475464
KDD Thick Cream 3 x 250 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.331544065475464
London Dairy Double Chocolate Ice Cream 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.331544065475464
KDD Chocolate Flavoured Milk 180 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.3260767459869385
LuLu Milk Powder Pouch 1 .8 kg,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.3260767459869385
Lulu Coconut Cream 3 x 400 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.3260767459869385
Baskin Robbins Jamoca Almond Fudge Ice Cream 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.3260767459869385
Almarai Evaporated Milk Original 170 g,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.3260767459869385
Igloo Butterscotch Ice Cream 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Confectionery/Sugar Sweetening Products,4.388646841049194
London Dairy Vanilla Ice Cream 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.388646841049194
Nada Low Fat Long Life Milk 4 x 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.388646841049194
Nadec Long Life Low Fat Milk 12 x 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.388646841049194
Almarai Milk Full Fat 6 x 200 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.388646841049194
Arla Organic Milk Full Fat 200 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.355491352081299
Igloo Malai Kulfi Ice Cream 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Confectionery/Sugar Sweetening Products,4.355491352081299
LuLu Vanilla Ice Cream 4 Litres,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.355491352081299
Almarai Full Fat Cooking Cream 500 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.355491352081299
Nestle Nido Fortified Milk Powder Rich in Fiber 1.95 kg,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.355491352081299
LuLu Light Frying Oil 2 x 1.5 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.344668388366699
Baytouti Extra Virgin Olive Oil 500 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.344668388366699
Almarai Pure Butter Ghee 2 x 400 g,Food/Beverage|Oils/Fats Edible,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.344668388366699
RKG Pure Ghee 200 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.344668388366699
Parachute 100% Pure Coconut Oil 600 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.344668388366699
O'Llite Pure Canola Oil Value Pack 2 x 1.5 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318413305282593
LuLu Pure Sunflower Oil 5 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318413305282593
Nadec Organic Extra Virgin Olive Oil 500 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318413305282593
Rahma Extra Virgin Olive Oil 500 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318413305282593
Parachute Organic Virgin Coconut Oil 500 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318413305282593
Al Jouf Organic Olive Oil 500 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318123006820679
Olio Sasso Olive Oil 175 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318123006820679
LuLu Canola Oil 3 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318123006820679
Afia Extra Virgin Olive Oil Cold Pressed 1 Litre,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318123006820679
LuLu Pure Sunflower Oil 2 x 1.5 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318123006820679
Almarai Extra Virgin Olive Oil 500 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318693828582764
Parachute Coconut Oil 200 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318693828582764
LuLu Pure Sunflower Oil 3 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318693828582764
Coopoliva Extra Virgin Olive Oil 500 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318693828582764
Britannia Cow's Ghee 1 Litre,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.318693828582764
LuLu Stevia Sweetener 300 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.327833795547486
Ferrero Rocher Chocolate 300 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.327833795547486
Galaxy Flutes Chocolate Twin Fingers 22.5g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.327833795547486
Snickers Chocolate Value Pack 5 x 45 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.327833795547486
Skittles Fruit 38 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.327833795547486
Tiffany Break Supa 12 x 30 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.326301908493042
Godiva Double Chocolate Bar 35 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.326301908493042
Mentos White Sugar Free Chewing Gum Peppermint Flavour 54 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.326301908493042
Al Osra Sweet & Fit Low Calorie Sweetener 100pcs,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.326301908493042
McVitie's Digestive Dark Chocolate Biscuit 200 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.326301908493042
Oreo Chocolate Creme Cookies 12 x 36.8 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.321109104156494
Bounty Wafer Rolls 22.5 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.321109104156494
Ferrero Kinder Joy Egg Girls 20 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.321109104156494
Nestle KitKat 2 Finger Milk Chocolate Wafer Bar Value Pack 8 pcs,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.321109104156494
Wrigley's Sugar Free Extra Refreshers Spearmint Flavor Chewing Gum 30pcs 67 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.321109104156494
Choco Lake Twist Milk Chocolate Ball 700 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.34872522354126
Steviana Low Calorie Sweetener 50 pcs,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.34872522354126
Oreo Original Cookies XX Value Pack 24 x 36.8 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.34872522354126
Relish Cashew Pistachio and Oats Cookies 42 g 12 pcs + 3 pcs,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.34872522354126
Britannia Vita Marie Gold Tea Time Biscuits 66 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Bread/Bakery Products,4.34872522354126
Eastern Fish Fry Masala 135 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3165582656860355
Kashmiri Chilly Powder 250 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3165582656860355
Jufran Hot & Spicy Banana Sauce 560 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.3165582656860355
Eastern Curry Powder 125 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3165582656860355
Datu Puti Soy Sauce 385 ml,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3165582656860355
Silver Swan Sukang Puti Vinegar 1 Litre,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.324449157714843
Shan Biriyani Masala 50 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.324449157714843
Indofood Mild Sweet Soy Sauce 625 ml,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.324449157714843
Indofood Lampung Chili Sauce 340 ml,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.324449157714843
Datu Puti Vinegar 1 Litre,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.324449157714843
Eastern Kashmiri Chilly Powder 180 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.326781368255615
Eastern Coriander Powder 400 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.326781368255615
Eastern Coriander Powder 200 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.326781368255615
Cloves 100g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.326781368255615
Shan Chicken Tikka Masala Mix 50 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Prepared/Preserved Foods,4.326781368255615
Chilli Powder 150 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.318813896179199
Knorr Original Sinigang Sa Sampalok Mix 44 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.318813896179199
Mehran Garam Masala Powder 100 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.318813896179199
Eastern Turmeric Powder 200 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.318813896179199
Eastern Chilli Powder Hottest 180 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.318813896179199
Al Kabeer Plain Paratha 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.313635540008545
Tayebat Al Emarat Paratha Plain 5 pcs,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.313635540008545
Sunbulah Plain Paratha 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.313635540008545
Switz Samosa Leaves 500 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.313635540008545
ID Natural Frozen Malabar Parota Value Pack 3 x 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Vegetables - Unprepared/Unprocessed (Frozen),4.313635540008545
ID Frozen Natural Plain Paratha 3 x 350 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.331329822540283
LuLu Natural Malabar Paratha 5 pcs 3 x 350 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.331329822540283
Sunbulah Frozen Baklawa (Filo) 500 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.331329822540283
Sunbulah Frozen Onion Paratha 5 pcs 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.331329822540283
LuLu Chapathi 3 x 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.331329822540283
Sunbulah Puff Pastry Sheets 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.30999345779419
Sunbulah Konafah Dough 500 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.30999345779419
Al Kabeer Plain Paratha Value Pack 5 pcs 3 x 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.30999345779419
ID Natural Frozen Whole Wheat Malabar Parota Value Pack 3 x 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.30999345779419
Sunbulah Spring Roll Pastry Whole Wheat 20pcs,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.30999345779419
Al Kabeer Malabar Paratha 5 pcs 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.328621101379395
Walima Puff Pastry Sheets 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.328621101379395
Forno Bonomi Savoiardi Biscuit 200 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.328621101379395
Sunbulah Spring Roll Pastry 160 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.328621101379395
Al Kabeer Frozen Whole Wheat Paratha 5 pcs 400 g,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.328621101379395
Dream Whip Whipped Topping Mix (4 Sachets) 144 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.33394832611084
Al Kabeer French Fries 1 kg,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Vegetables - Unprepared/Unprocessed (Frozen),4.33394832611084
LuLu Coconut Milk 400 ml,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.33394832611084
Good Seoul Korean Rice Cake Topokki Carbonara 113 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.33394832611084
Eastern Coconut Milk 400 ml,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.33394832611084
Samyang Carbonara Hot Chicken Ramen Cup Stir Fried Noodle 80 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.318837594985962
Peanut Roasted Big 500 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.318837594985962
Goody Pesto Pasta Sauce 190 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.318837594985962
Betty Crocker Super Moist Cake Mix Orange 500 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Confectionery/Sugar Sweetening Products,4.318837594985962
Faani Banana Chips 200 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.318837594985962
Ding Dong Hot & Spicy Mixed Nuts 95 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.3321136951446535
Goody Mayonnaise Original 946 ml,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Oils/Fats Edible,4.3321136951446535
Heinz Creamy Classic Mayonnaise Top Down Squeezy Bottle 400 ml,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Oils/Fats Edible,4.3321136951446535
Rio Mare Salatuna Maize Recipe 2 x 160 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.3321136951446535
Peanut Butter & Co. White Chocolate Wonderful Peanut Butter 454 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Confectionery/Sugar Sweetening Products,4.3321136951446535
Alu Bukhara 250 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.344018840789795
Green's Dessert Mix With Caramel Topping Vanilla Flavour 70 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Confectionery/Sugar Sweetening Products,4.344018840789795
Heinz Creamy Classic Mayonnaise Top Down Squeezy Bottle 225 ml,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Oils/Fats Edible,4.344018840789795
Pringles XXL Hot & Spicy Chips 200 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.344018840789795
Suree Premium Coconut Cream 400 ml,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.344018840789795
Pepsi Carbonated Soft Drink Can 30 x 150 ml,Food/Beverage|Beverages,Food/Beverage|Beverages,4.315629482269287
Power Root Alicafe Signature French Roast Instant Coffee 3 in 1 30 x 22 g,Food/Beverage|Beverages,Food/Beverage|Beverages,4.315629482269287
Rhodes Red Grape Juice 1 Litre,Food/Beverage|Beverages,Food/Beverage|Beverages,4.315629482269287
Anchor Full Cream Milk Powder 2.5 kg,Food/Beverage|Beverages,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.315629482269287
Tang Orange Flavoured Drinking Powder 375 g,Food/Beverage|Beverages,Food/Beverage|Beverages,4.315629482269287
Blue Diamond Unsweetened Vanilla Almond Milk 1 Litre,Food/Beverage|Beverages,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.339958715438843
Tea Break Chai Karak Cardamom 8 x 25g,Food/Beverage|Beverages,Food/Beverage|Beverages,4.339958715438843
Gatorade Cool Blue Raspberry 495 ml,Food/Beverage|Beverages,Food/Beverage|Beverages,4.339958715438843
