Item_name,true_label,prediction,inference_time
الفارس فول سوداني 250جم,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Cereal/Grain/Pulse Products,0.2252798080444336
لوز أسترالي 20/22 ، 500 جم,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.2252798080444336
Tomoor Safawi Dates 500 g,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.2252798080444336
لولو تمور خضري 1 كجم,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,0.2252798080444336
LuLu Cashew Nuts W320 500 g,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.335600280761719
Al Huda Ajwa Dates 500 g,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.335600280761719
LuLu Almond USA 23-25 1 kg,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.335600280761719
Freshly Whole Kernel Corn 340 g,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Vegetables - Unprepared/Unprocessed (Frozen),4.335600280761719
مكاداميا مكسرات 250 جم,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.335600280761719
Sirella White Fish Fillets 1 kg,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.317446088790893
قودي لحم تونا خفيف في الماء المالح 185 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.317446088790893
ريو ماري سلاتونة بخلطة الذرة 2 × 160 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.317446088790893
ينجز 10أصابع سمك 250جم,Food/Beverage|Fish and Seafood,Food/Beverage|Prepared/Preserved Foods,4.317446088790893
Al Khair Light Meat Tuna Solid in Sunflower Oil 185 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.317446088790893
قودي تونة تندرينا في زيت دوار الشمس 185 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.317334890365601
Treva Light Meat Tuna In Vegetable Oil 170 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.317334890365601
تبرك روبيان مطبوخ 500 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.317334890365601
Aloha Light Meat Tuna 4 x 185 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.317334890365601
ريو ماري سلاتونة بخلطة الذرة 2 × 160 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.317334890365601
الكبير فيليه سمك بالبقسماط 330 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.31781415939331
أمريكانا روبيان زينجز بالبقسماط 750 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.31781415939331
اسماك فيليه سمك ابيض كلاسيك 1 كجم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.31781415939331
لولو لحم تونا خفيف صلب في محلول ملحي 185 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.31781415939331
ريو ماري سلاتونا المكسيكية وصفة سلطة الخضار والتونة 2 × 160 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Prepared/Preserved Foods,4.31781415939331
Goody Light Meat Tuna in Brine Water 90 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.356696939468383
قودي لحم تونا خفيف بالفلفل الحار 185 جم,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.356696939468383
Goody Tenderina Sandwich Tuna Brine Water 80 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.356696939468383
Rio Mare Light Meat Tuna In Olive Oil 6 x 80 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.356696939468383
Goody Light Meat Tuna In Sunflower Oil 90 g,Food/Beverage|Fish and Seafood,Food/Beverage|Fish and Seafood,4.356696939468383
نستلة حليب مكثف محلى كامل الدسم 370 جم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.358615875244141
نستله نيدو حليب مجفف مدعم غني بالألياف عبوة اقتصادية 2.5 كجم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.358615875244141
أنكور مسحوق حليب كامل الدسم 2.5 كجم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.358615875244141
المراعي حليب مكثف محلى 397 جم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.358615875244141
كي دي دي قشطة قيمر 3 × 250 مل,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.358615875244141
Nadec Cooking Cream 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.400708961486816
Nadec Long Life Cooking Cream 500 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.400708961486816
Nadec Long Life Milk Full Fat 18 x 200 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.400708961486816
المراعي حليب مكثف محلى 397 جرام عبوة توفير تحتوي على علبتين,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.400708961486816
المراعي حليب بودرة كامل الدسم 1.8 كجم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.400708961486816
Malai Paneer,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.307607173919678
بوك قشطة قيمر 125 مل 3 + 1,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Prepared/Preserved Foods,4.307607173919678
كي دي دي قشطة قيمر 125 مل,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Prepared/Preserved Foods,4.307607173919678
المراعي حليب كامل الدسم طويل الأجل 4 × 1 لتر,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.307607173919678
لولو بودرة حليب جوز الهند ١ كجم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.307607173919678
Saudia Soy Milk Drink 1 Litre,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.320846939086914
الكبير أصابع جبنة موزاريلا 250 جم,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.320846939086914
Almarai Nijoom Vanilla Flavoured Milk 6 x 150 ml,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.320846939086914
المراعي كريمة طبخ كاملة الدسم 500 مل,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.320846939086914
سوري كريمة جوز الهند الفاخرة ٤٠٠ مل,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage|Prepared/Preserved Foods,4.320846939086914
ار كي جي سمن صافي 200 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Prepared/Preserved Foods,4.304144668579101
كوكو زيت جوز الهند غير مكرر عضوي 1 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.304144668579101
ميلما سمن 500 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Prepared/Preserved Foods,4.304144668579101
ميلما سمن 200 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Prepared/Preserved Foods,4.304144668579101
Lulu Pure Sunflower Oil 4 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.304144668579101
دالدا سمن نباتي 4كجم,Food/Beverage|Oils/Fats Edible,Food/Beverage|Cereal/Grain/Pulse Products,4.312142467498779
المراعي سمن الزبدة النقي 2 × 400 جم,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.312142467498779
اوليو ساسو زيت زيتون 175 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.312142467498779
رهف زيت دوار الشمس 1.5 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.312142467498779
Mueloliva Pomace Olive Oil 1 Litre,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.312142467498779
Afia Sunflower Oil 2 x 1.5 Litres,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.310983419418335
باراشوت زيت جوز الهند بكر ممتاز 500 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.310983419418335
ار اس زيت زيتون 500 مل,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.310983419418335
رهف زيت دوار الشمس 3 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.310983419418335
Parachute 100% Pure Coconut Oil 600 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.310983419418335
Almarai Pure Butter Ghee 800 g,Food/Beverage|Oils/Fats Edible,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.3407949924469
Noor Sunflower Oil 2.7 Litre,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.3407949924469
Mazola Butter Flavor Vegetable Ghee 400 ml,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.3407949924469
أولايت زيت الكانولا النقي عرض توفير 2 × 1.5 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.3407949924469
شروق زيت دوار الشمس النقي 2 × 1.5 لتر,Food/Beverage|Oils/Fats Edible,Food/Beverage|Oils/Fats Edible,4.3407949924469
M&M's Peanut Pouch 150 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.331564235687256
بيكرز ايت-سوم-مور بسكويت 200جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Bread/Bakery Products,4.331564235687256
بريتانيا بسكويت الحليب بيكيس 85 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.331564235687256
أوريو بسكويت بالشوكولاتة أصلي 24 × 36.8 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.331564235687256
دريم خليط كريمة الخفق ١٤٤ جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,4.331564235687256
Crispo Praline Assorted Cream Chocolate 1 kg,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.323370695114136
ريجليز علك بالبطيخ خالي من السكر 30 حبة,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.323370695114136
Socado Milk Chocolate Pralines With Hazelnut Cream 1 kg,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.323370695114136
ريتز بسكويت مالح 99 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Bread/Bakery Products,4.323370695114136
باهلسن بيك اب مينيز بسكويت بالشوكولاتة 106 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.323370695114136
تيفاني نوتى بايتس بسكويت باللوز 8 × 72 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.310965299606323
جالكسي مينيز شوكولاتة شوكولاتة الحليب ناعمة ٥ x ٣٦ جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.310965299606323
تشوبا تشوبس - حلوى مصاصة بالفراولة XXL 25 × 29 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.310965299606323
ستيفيانا محلي من أوراق ستافيا 37.5 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Beverages,4.310965299606323
مارس مينيتشرز ميني شوكولاتة 150 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.310965299606323
Mentos Tutti Frutti Flavor Chewy Candy 37 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.312385082244873
توبس حلوى بالفواكة ٢٦ جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.312385082244873
M&M's Milk Chocolate Tube 24 x 30.6 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.312385082244873
ستيفيانا محلي بدون سعرات حرارية من أوراق ستافيا 200 جم,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Beverages,4.312385082244873
Scrunch Creamy Peanut Butter 2 x 340 g,Food/Beverage|Confectionery/Sugar Sweetening Products,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.312385082244873
هيرب هيفين زعفران 4 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3138933181762695
Afia Cinnamon Whole 100 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3138933181762695
أجي نو موتو معزز النكهات 150 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3138933181762695
ماما سيتا مزيج الصلصة الحارة (كالديريتا) 50 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3138933181762695
شان تندوري مسالا 50جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3138933181762695
Cardamom 100g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.417862796783448
لولو بذور الحلبة 200جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Cereal/Grain/Pulse Products,4.417862796783448
جرينز جيلاتين 50 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Prepared/Preserved Foods,4.417862796783448
شان خليط التوابل لبرياني بومباي الخاص 60جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.417862796783448
لولو ثوم بودرة 200 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.417862796783448
مهران بهارات خلطة سلطة الفواكة مع الحمص 50جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.3264732837677
لولو ملح الهيمالايا الوردي 1.25 كجم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3264732837677
Mehran Bombay Biryani Masala 130 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3264732837677
ماما سيتا مزيج توابل التمر الهندي 50 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3264732837677
لولو فلفل أسود حب 200 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.3264732837677
ايسترن بوردة فلفل حار جدا 180 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.357571601867676
مجدي كمون ناعم 90جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.357571601867676
لولو بهارات ماسالا حبة كاملة 100 جم,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.357571601867676
جفران صلصة الموز حار ومتبل  560 مل,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Prepared/Preserved Foods,4.357571601867676
Eastern Kashmiri Chilli Powder 310 g,Food/Beverage|Seasonings/Preservatives/Extracts,Food/Beverage|Seasonings/Preservatives/Extracts,4.357571601867676
بيتي كروكر خليط فطائر البانكيك بالقمح الكامل ٥٠٠ جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.302228689193726
إليت طحين القمح الكامل ٢ كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.302228689193726
طيبات الإمارات فطيرة سادة 5 قطع,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.302228689193726
الكبير فطيرة سادة 3 × 400 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.302228689193726
شركة مطاحن الدقيق و المخابز الكويتية دقيق فاخر ١ كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.302228689193726
شركة مطاحن الدقيق و المخابز الكويتية دقيق دقيق فاخر ٥ كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.31823320388794
السنبلة رقاءق السبرينج رول بالقمح الكامل 20 حبة,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.31823320388794
اي دي براتا مالاباري مجمدة 3 × 350 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Vegetables - Unprepared/Unprocessed (Frozen),4.31823320388794
مطعم دكتور اويتكر بيتزا كواترو فورماجى 340 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Prepared/Preserved Foods,4.31823320388794
السنبلة براتا مجمدة بالبصل 5 قطع 400 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Vegetables - Unprepared/Unprocessed (Frozen),4.31823320388794
لولو باراتا مالابار طبيعية 5 قطع 3 × 350 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Prepared/Preserved Foods,4.306328058242798
الكبير براتا سادة 400 جرام,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.306328058242798
مطعم دكتور اويتكر بيتزا فانجي 365 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Prepared/Preserved Foods,4.306328058242798
سنبلة بف بيستري رقائق هشة 400 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.306328058242798
بيتي كروكر خليط كيك فائق الهشاشة بنكهة البرتقال ٥٠٠ جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Confectionery/Sugar Sweetening Products,4.306328058242798
فوستر كلاركس بيكنج باودر 450 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Seasonings/Preservatives/Extracts,4.305113840103149
الكبير براتا ملبارية 5 قطع 400 جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.305113840103149
السنبلة فطير مشلتت سادة 400جم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Bread/Bakery Products,4.305113840103149
إيستيرن طحين الأرز المحمص 1 كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.305113840103149
إيستيرن طحين الأرز للبوتو الأبيض 1 كجم,Food/Beverage|Bread/Bakery Products,Food/Beverage|Cereal/Grain/Pulse Products,4.305113840103149
بذور الصنوبر الباكستانية 100 جم وزن تقريبي,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.346796751022339
LuLu Golden Raisins 500 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.346796751022339
ماي فاينست كاجو محمص 450 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.346796751022339
Golden Almond USA 30/32 900 g,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.346796751022339
آلو بخارا 250 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.346796751022339
جود سول  كعكة الأرز الكورية توبوكي الأصلية الحارة 113 جرام,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Cereal/Grain/Pulse Products,4.315430402755737
باريلا بيستو ألا جينوفيز صلصة البيستو بالريحان 190 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Fruits/Vegetables/Nuts/Seeds Prepared/Processed,4.315430402755737
الكبير ناجتس دجاج تندوري 270 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Meat/Poultry/Other Animals,4.315430402755737
Samosa Dough,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Bread/Bakery Products,4.315430402755737
إندوفود صلصة حارة سومطرا 340مل,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Seasonings/Preservatives/Extracts,4.315430402755737
الكبير سبرنج رول بالدجاج 280 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Meat/Poultry/Other Animals,4.315723609924317
Goody Mayonnaise Lite 946 ml,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Oils/Fats Edible,4.315723609924317
قودي زبدة الفول السوداني الكريمية 510 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Oils/Fats Edible,4.315723609924317
هاينز معجون طماطم 135 جم × 8 قطع,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.315723609924317
الكبير سمبوسة بجبنة كيري 12 قطعة 240 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.315723609924317
ماجي مرقة الخضار 24 × 18 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Seasonings/Preservatives/Extracts,4.337374019622803
برنجلز XXL رقائق بطاطس بنكهة الكاتشب 200 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.337374019622803
هينز كلاسيك مايونيز كريمي 400 مل,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.337374019622803
برنجلز XXL رقائق بطاطس بنكهة البابريكا 200 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Cereal/Grain/Pulse Products,4.337374019622803
يو إف سي كاتشاب الموز الحار  320 جم,Food/Beverage|Prepared/Preserved Foods,Food/Beverage|Prepared/Preserved Foods,4.337374019622803
Starbucks Single Origin Colombia by Nespresso Coffee Capsules 10pcs,Food/Beverage|Beverages,Food/Beverage|Beverages,4.341879415512085
نسكافيه 3 في 1 لاتيه 22.4جم × 20 حبه,Food/Beverage|Beverages,Food/Beverage|Beverages,4.341879415512085
هيرشيز بودرة الكاكاو الطبيعية غير محلاه ٢٢٦ جم,Food/Beverage|Beverages,Food/Beverage|Confectionery/Sugar Sweetening Products,4.341879415512085
غريت تيست مبيض قهوة 10 × 30 جم,Food/Beverage|Beverages,Food/Beverage|Beverages,4.341879415512085
